83.9125, 46.008072924613955, 1
84.0125, 45.008072924613955, 1
83.9625, 43.758072924613955, 1
84.0125, 43.09140625, 1
84.0125, 42.19140625, 1
84.1125, 41.14140625, 1
83.9125, 39.94140625, 1
84.02916679382324, 45.99140625, 0
84.02916679382324, 44.94140625, 0
83.92916679382324, 43.69140625, 0
84.02916679382324, 43.04140625, 0
83.97916679382324, 42.29140625, 0
84.02916679382324, 41.29140625, 0
84.02916679382324, 39.94140625, 0
85.07916679382325, 46.04140625, 0
84.97916679382324, 44.79140625, 0
84.97916679382324, 43.84140625, 0
85.02916679382324, 43.09140625, 0
85.02916679382324, 41.94140625, 0
85.07916679382325, 41.14140625, 0
85.07916679382325, 39.99140625, 0
86.02916679382324, 39.99140625, 0
85.92916679382324, 40.94140625, 0
85.97916679382324, 41.94140625, 0
85.97916679382324, 42.94140625, 0
85.97916679382324, 43.94140625, 0
86.07916679382325, 45.19140625, 0
86.07916679382325, 45.89140625, 0
86.92916679382324, 45.99140625, 0
87.1125, 45.09140625, 0
86.9625, 43.89140625, 0
86.9125, 42.94140625, 0
87.0125, 41.89140625, 0
86.9625, 41.19140625, 0
87.0625, 40.19140625, 0
87.9125, 45.94140625, 0
88.0625, 44.94140625, 0
88.0625, 44.04140625, 0
88.0125, 42.89140625, 0
88.0125, 42.09140625, 0
87.9125, 40.99140625, 0
88.0625, 39.94140625, 0
89.0625, 46.94140625, 0
89.0625, 45.99140625, 0
89.0125, 44.94140625, 0
89.0625, 44.04140625, 0
89.0625, 43.04140625, 0
89.0625, 42.14140625, 0
89.0625, 41.19140625, 0
90.0625, 41.29140625, 0
90.0125, 41.94140625, 0
90.0125, 42.99140625, 0
90.0125, 44.14140625, 0
89.9625, 44.99140625, 0
89.9625, 46.04140625, 0
90.0625, 47.24140625, 0
90.0625, 48.09140625, 0
90.0625, 48.99140625, 0
90.9625, 48.99140625, 0
90.9625, 48.19140625, 0
90.9625, 47.19140625, 0
90.9625, 45.89140625, 0
90.9625, 45.44140625, 0
90.9125, 44.94140625, 0
91.0625, 43.94140625, 0
91.0625, 43.09140625, 0
91.0125, 42.04140625, 0
91.9625, 42.94140625, 0
91.9625, 41.99140625, 0
93.1125, 43.09140625, 0
92.8625, 43.84140625, 0
92.0625, 43.89140625, 0
92.0625, 44.99140625, 0
92.9625, 44.99140625, 0
92.9625, 46.09140625, 0
91.8625, 46.14140625, 0
92.0625, 46.94140625, 0
93.0625, 47.19140625, 0
94.0125, 45.999739575386045, 0
